0	0
0	1
0	2
0	1025
0	11
0	16
0	23
0	25
0	2589
0	1056
0	3616
0	43
0	50
0	52
0	1588
0	54
0	1591
0	1599
0	64
0	63
0	78
0	3152
0	604
0	1117
0	3682
0	612
0	3174
0	108
0	2164
0	118
0	635
0	128
0	1155
0	1163
0	1166
0	3215
0	657
0	3218
0	2197
0	1173
0	668
0	3231
0	160
0	161
0	3232
0	3237
0	3750
0	167
0	683
0	176
0	3760
0	177
0	2231
0	186
0	192
0	195
0	197
0	1226
0	2253
0	206
0	1744
0	722
0	1235
0	2266
0	734
0	228
0	742
0	746
0	3306
0	1776
0	753
0	241
0	1777
0	3319
0	1273
0	1786
0	254
0	3843
0	260
0	2821
0	2314
0	788
0	1305
0	799
0	1314
0	2339
0	305
0	307
0	308
0	309
0	318
0	2370
0	325
0	3911
0	3914
0	2379
0	1869
0	334
0	3920
0	340
0	2907
0	1378
0	355
0	1891
0	1384
0	2415
0	889
0	890
0	384
0	900
0	1927
0	914
0	1942
0	2463
0	417
0	933
0	1456
0	3504
0	2487
0	4023
0	1474
0	455
0	456
0	493
0	2543
0	1011
0	2548
0	3065
1	0
1	5
1	2951
1	138
1	3851
1	11
1	1034
1	2191
1	2449
1	1302
1	2838
1	152
1	793
1	1306
1	1434
1	1818
1	791
1	3102
1	1151
1	34
1	35
1	164
1	551
1	1323
1	1963
1	1326
1	942
1	944
1	1713
1	178
1	690
1	177
1	3381
1	1332
1	2098
1	2998
1	3003
1	61
1	1983
1	67
1	324
1	69
1	1990
1	2759
1	200
1	72
1	3402
1	1995
1	1484
1	2636
1	1999
1	596
1	341
1	214
1	4054
1	597
1	1243
1	3420
1	733
1	603
1	2527
1	1120
1	353
1	2784
1	2404
1	1510
1	615
1	1639
1	872
1	235
1	493
1	366
1	3311
1	887
1	3182
1	3059
1	244
1	631
1	763
1	383
2	2560
2	0
2	2
2	3
2	3588
2	2570
2	1035
2	2060
2	11
2	14
2	531
2	3095
2	3097
2	41
2	44
2	47
2	50
2	563
2	52
2	60
2	69
2	83
2	84
2	1111
2	603
2	3684
2	3690
2	1134
2	623
2	2680
2	1155
2	1163
2	2189
2	3217
2	3221
2	1173
2	2204
2	158
2	2209
2	162
2	1195
2	172
2	2737
2	2739
2	1204
2	2230
2	2742
2	1727
2	2753
2	711
2	1739
2	204
2	718
2	3793
2	2773
2	2267
2	2786
2	3313
2	1777
2	755
2	3827
2	241
2	2806
2	2294
2	278
2	279
2	3356
2	2857
2	3372
2	1327
2	305
2	818
2	820
2	310
2	1846
2	824
2	330
2	2906
2	868
2	3431
2	2926
2	2415
2	2417
2	3461
2	390
2	901
2	1929
2	2443
2	908
2	919
2	2457
2	1444
2	1445
2	3501
2	4020
2	1975
2	455
2	3541
2	983
2	476
2	478
2	484
2	3046
2	999
2	3049
2	2034
2	3060
2	2548
2	503
2	2555
2	3069
3	2
3	3
3	16
3	25
3	34
3	548
3	39
3	2602
3	43
3	1598
3	585
3	1614
3	79
3	81
3	86
3	88
3	89
3	601
3	613
3	109
3	623
3	117
3	637
3	1151
3	640
3	3718
3	1158
3	1677
3	2190
3	2189
3	3215
3	2200
3	2203
3	2205
3	161
3	1702
3	2734
3	1715
3	1716
3	3265
3	2754
3	707
3	1738
3	2765
3	1233
3	722
3	2267
3	1764
3	3820
3	236
3	2818
3	1795
3	2316
3	3360
3	2849
3	2343
3	3368
3	305
3	306
3	3893
3	2871
3	2359
3	314
3	2379
3	1366
3	342
3	1379
3	1381
3	2412
3	3438
3	370
3	386
3	2956
3	2446
3	3475
3	933
3	1451
3	940
3	1970
3	2994
3	1971
3	3509
3	1462
3	439
3	1975
3	972
3	460
3	3022
3	467
3	1493
3	987
3	477
3	1503
3	3555
3	2551
4	2305
4	1169
4	3218
4	276
4	789
4	1277
4	158
4	931
4	1322
4	2480
4	2353
4	1586
4	52
4	1588
4	963
4	839
4	2003
4	1239
4	2521
4	474
4	604
4	2271
4	2400
4	3554
4	98
4	249
4	231
4	381
4	1656
4	1273
4	1533
5	1
5	1030
5	10
5	3595
5	11
5	21
5	30
5	37
5	2597
5	41
5	42
5	48
5	3644
5	61
5	64
5	80
5	1107
5	1620
5	91
5	3175
5	2681
5	122
5	635
5	1151
5	128
5	2188
5	652
5	2712
5	3225
5	3231
5	674
5	679
5	177
5	2741
5	1717
5	1723
5	1724
5	3775
5	2754
