2413	2935
1688	1512
1981	1968
1550	2344
2969	2304
1506	1548
1711	1970
1578	1792
1613	1948
2322	2457
1567	1710
1547	1792
1650	1827
1651	1581
1878	1813
1712	1798
2911	1946
1973	1517
1526	2457
1916	1501
1526	1510
2015	1519
2286	2591
2261	1548
1968	1600
1548	2293
1501	2630
1524	2531
2090	2046
1594	2134
1644	1783
1688	1504
1499	1699
1554	1987
1505	2314
1515	1723
1523	2824
1831	1827
1739	1506
1618	1503
2367	2309
2110	2227
1603	2394
1799	1551
1987	1547
1595	1798
1557	2441
2929	1716
1690	1782
1622	1904
2062	1835
1792	2269
2263	1787
1666	1970
2638	1969
1925	1547
1499	1505
2257	1690
1499	1986
2853	2001
2807	2580
1589	1721
2263	2856
2255	1742
1964	1556
2294	2080
1513	2988
1517	1939
1573	2016
2287	1745
2406	1705
1625	2869
1561	2657
1637	2851
1693	1968
2553	2792
1796	2297
2062	2380
1635	1500
2320	1554
1581	2027
2145	2725
2625	2356
2924	1789
1688	1503
2416	2252
1548	1499
2583	1712
1537	2546
1663	2838
1529	2595
1512	1759
1915	2409
1877	1511
2260	2793
2390	2892
2072	2238
2315	1878
2490	2312
2156	1687
2461	2255
1937	1971
1895	2545
1625	2523
2273	1948
2512	1523
2544	1971
1886	1546
2643	1970
2438	2496
1688	1521
2449	1560
1822	1800
1901	1549
1690	1748
1548	2534
2677	2687
1505	1510
1524	2159
1721	1694
1994	1596
1506	1532
2632	1663
2827	1971
1535	1808
1893	2706
1529	1507
2173	1619
1714	1600
1851	1874
1734	1505
1537	1710
1892	1622
1925	1565
1523	1741
1640	1880
1702	1641
2495	1595
1797	1501
2106	1940
1594	2016
2334	1499
1525	1505
2695	1867
1972	2498
1745	1876
1546	2249
2256	2345
2472	1695
1559	2632
2132	1595
1622	1570
2484	1546
1740	1608
2941	2375
2671	2438
2883	1503
1554	1559
1559	2865
1992	1923
1923	1725
1598	2358
1567	2287
2310	2223
1552	2063
1876	2909
2460	1529
1511	2367
2711	2349
1827	2449
2308	2302
2444	1550
2740	1499
2523	2912
1509	2950
1577	1546
2258	1805
1792	2279
2668	1505
1597	2012
2018	2141
1904	2280
2296	2145
2087	2253
1552	2296
1706	1535
1945	2279
1647	1895
1675	1552
2767	1549
2426	1927
1743	2683
1540	1582
2380	2274
1713	1559
1523	1518
2909	1916
2443	2265
1628	1929
2331	1511
2340	2452
1851	1818
1513	1524
2731	1514
1502	1524
2649	2356
1576	2337
2438	2063
1640	1687
2285	1530
1885	1675
2249	1975
1512	1581
2107	2792
1508	2642
1525	1573
1700	1501
1504	1548
1792	1783
2655	2251
2912	1532
1738	1825
1529	2271
1538	2648
1504	1502
2673	1997
2071	1505
2179	1907
1687	2352
1945	1576
2679	1502
2350	2542
2800	1903
1499	1639
1554	2683
1621	1880
1510	1596
1515	1499
1689	1521
2215	2671
1687	1858
2678	1617
1506	1951
2005	1504
1698	1710
2011	1711
2267	1529
1546	1537
2120	2252
1523	2437
2301	1877
2444	1652
2261	1546
1669	1786
1539	1856
2041	1536
1927	1499
2765	2347
2109	1760
1600	1691
2343	1713
2297	1500
1507	1525
2346	2253
2818	1551
1581	1546
2274	2404
1883	2824
1923	2783
1518	1499
1898	2186
1505	1677
2449	1699
2068	1784
2771	1598
2287	2109
1795	1701
2686	1819
1792	1618
1554	1819
2443	1558
2347	1500
2008	2253
2814	2285
2300	2310
1505	2255
1508	1740
1704	1761
2030	1549
2437	2906
1945	2260
1524	1502
1924	1513
2309	1694
2473	1609
1576	2639
1948	2825
2685	1879
1524	2821
2273	2627
1588	1523
2114	2630
2112	1643
1968	1631
2305	2024
2443	1500
2573	2161
1784	1880
1713	2261
1612	2698
2677	1715
2249	2630
1505	2725
2062	1688
2463	1980
1678	1800
1742	1567
1502	1501
1511	2367
2821	1589
2083	2257
2033	1877
2168	2637
2320	1512
1971	1510
2066	2666
1689	1792
2261	1537
2449	1577
1599	1693
2249	2402
2917	2388
2771	1553
2657	2252
1558	1543
1608	1794
2649	2673
2043	1523
1595	1593
2988	1538
2939	2320
2449	2079
1614	2068
1562	1701
2363	2018
1669	2249
2249	1976
1975	2297
2071	2285
2555	2449
1598	1652
1874	2084
2089	1499
2147	2671
1521	1899
2944	2768
1689	1570
1734	2404
2028	1696
1940	1874
1984	2680
2267	1741
1530	1501
1596	1921
1549	1558
1881	1880
2633	2712
1593	1499
1614	2077
2577	1551
2859	1614
2349	1502
1508	1877
1562	1576
2279	2441
1505	1500
2813	2703
1828	1512
2718	2074
1970	1513
2837	1961
2519	1728
2640	1710
1502	1552
1562	1554
1927	1743
1880	1884
1994	2074
1934	1532
2637	2109
1596	1842
1523	1593
1915	1523
1547	1628
2815	2548
2742	1500
1526	1687
2351	2252
1926	1589
2276	1888
1762	1907
2460	2539
2009	2460
1696	1886
2186	1499
1697	2253
2106	1505
1514	1691
1619	2642
2020	1508
1669	1535
1551	1875
1789	1827
2485	1910
1889	1791
1582	2254
2373	2260
2438	1595
2863	1617
1506	2487
1499	2287
1761	2254
2449	2624
2490	2265
1971	2835
2263	2538
2730	2752
2016	1687
1972	2005
1688	1573
2558	1596
2343	2096
2255	2646
1646	2908
2449	1921
2062	1646
2861	2532
2038	1501
1546	1536
2249	1854
2513	1641
2874	1625
2209	2485
2252	2507
1734	1726
1956	1874
1520	1878
1564	1539
1570	1535
1554	2197
1814	2343
1883	2632
2032	2074
2813	1882
1558	1884
1978	2158
1547	1595
1795	2350
2989	1839
1883	1501
2677	1526
1900	2677
1512	1789
1939	1901
1997	2392
2278	1501
1605	2344
1735	1576
2250	1532
1740	2835
1500	1882
1671	1629
2639	1709
1933	1734
1798	1933
1923	2391
